target_class,orbital_period,planetary_radius,insolation_flux,equilibrium_temp,stellar_temp,stellar_radius,stellar_mass,distance,transit_duration,transit_depth,data_source
FALSE POSITIVE,1.33259275,0.97,1983.27,1703.0,6091.0,0.967,1.045,,4.014,79.1,kepler
CANDIDATE,39.399926,1.52,14.66,499.0,5913.0,0.795,0.898,,5.729,341.4,kepler
CANDIDATE,18.347081,5.65,126.14,855.0,5465.0,1.702,0.983,,2.825,1126.6,kepler
CANDIDATE,57.140035,5.78,28.34,588.0,5936.0,1.46,0.986,,5.684,1567.0,kepler
CANDIDATE,31.707574649,2.96,21.1,547.0,5861.0,0.865,0.957,,7.6771,787.3,kepler
FALSE POSITIVE,1.3274511,0.66,243.87,1009.0,4137.0,0.61,0.601,,3.465,123.6,kepler
CANDIDATE,21.7997515,1.01,48.75,674.0,6122.0,0.964,1.041,,4.756,109.5,kepler
CANDIDATE,54.595746,2.0,41.81,649.0,6014.0,1.699,1.027,,2.21,135.8,kepler
CANDIDATE,48.8130123,2.95,22.17,553.0,6202.0,1.11,1.113,,1.538,702.0,kepler
FALSE POSITIVE,24.5002702,0.73,6.61,409.0,4519.0,0.597,0.641,,4.079,153.5,kepler
FALSE POSITIVE,49.873958,1.5,4.26,366.0,4979.0,0.629,0.618,,1.351,562.0,kepler
CANDIDATE,29.9371143,1.19,14.87,501.0,5115.0,0.866,0.808,,4.435,194.3,kepler
CANDIDATE,33.3037881,1.14,7.53,422.0,4899.0,0.713,0.818,,3.003,272.4,kepler
FALSE POSITIVE,48.9200563,1.71,10.22,456.0,5375.0,0.899,0.8,,2.295,333.9,kepler
CANDIDATE,24.9093027,1.32,9.9,452.0,4810.0,0.685,0.751,,3.8,332.6,kepler
FALSE POSITIVE,12.71368909,1.09,56.78,700.0,5715.0,0.782,0.872,,1.875,192.2,kepler
FALSE POSITIVE,1.80774253,5.29,2606.24,1822.0,5164.0,1.779,0.876,,2.637,592.6,kepler
FALSE POSITIVE,28.7369766,1.95,21.64,550.0,5722.0,0.854,0.937,,1.586,525.0,kepler
FALSE POSITIVE,40.0389613,0.95,16.85,517.0,5701.0,0.903,0.813,,1.711,109.4,kepler
CANDIDATE,28.406342,1.41,33.44,613.0,6085.0,0.936,0.952,,2.598,223.6,kepler
FALSE POSITIVE,2.79123954,2.22,2322.96,1771.0,6407.0,1.668,1.311,,2.843,154.8,kepler
FALSE POSITIVE,44.637111,1.28,8.22,432.0,5222.0,0.78,0.73,,5.868,282.5,kepler
CANDIDATE,12.63063129,1.37,53.17,689.0,5579.0,0.798,0.892,,2.212,300.8,kepler
CANDIDATE,8.5852872,3.02,85.95,777.0,5488.0,0.818,0.913,,2.834,1406.0,kepler
FALSE POSITIVE,15.4032765,1.32,36.41,626.0,5272.0,0.799,0.751,,3.246,253.0,kepler
CANDIDATE,7.58062893,0.97,182.01,937.0,5753.0,1.041,1.034,,3.484,86.1,kepler
FALSE POSITIVE,61.0011095,2.55,19.57,536.0,6418.0,1.171,1.241,,1.049,408.0,kepler
CANDIDATE,58.669218,1.28,9.68,450.0,5548.0,0.986,0.961,,3.712,169.4,kepler
CANDIDATE,7.07987663,1.36,70.05,738.0,4808.0,0.806,0.785,,2.589,309.8,kepler
CANDIDATE,37.6259039,1.81,17.13,519.0,5874.0,0.871,0.963,,3.91,411.0,kepler
CANDIDATE,41.9934673,1.56,15.19,503.0,5766.0,0.915,0.963,,3.226,293.7,kepler
CANDIDATE,24.7967294,3.14,19.62,537.0,5496.0,0.776,0.869,,4.278,970.5,kepler
CANDIDATE,27.2020672,1.87,63.31,719.0,5869.0,1.396,1.065,,1.811,180.3,kepler
CANDIDATE,32.4185265,1.62,52.7,687.0,5622.0,1.441,0.84,,5.154,110.7,kepler
FALSE POSITIVE,2.61594288,0.92,831.27,1370.0,6063.0,1.012,1.117,,6.45,72.1,kepler
FALSE POSITIVE,1.686009643,1.81,1024.99,1442.0,5783.0,0.88,0.977,,1.1818,390.4,kepler
CANDIDATE,32.033211,0.85,28.78,591.0,6039.0,1.005,1.108,,5.289,71.3,kepler
CANDIDATE,43.3975622,1.69,5.35,388.0,4871.0,0.725,0.778,,3.908,585.3,kepler
CANDIDATE,21.512259,1.13,39.45,639.0,5611.0,0.997,0.962,,4.337,131.3,kepler
FALSE POSITIVE,8.34410791,1.75,229.93,993.0,6321.0,1.058,1.108,,1.606,255.2,kepler
CANDIDATE,4.76815507,0.49,79.48,761.0,4680.0,0.649,0.638,,2.115,61.0,kepler
CANDIDATE,37.7935113,0.89,29.06,592.0,6178.0,1.076,1.098,,1.718,67.2,kepler
CANDIDATE,8.67237968,0.87,109.61,825.0,5620.0,0.882,0.893,,2.826,99.1,kepler
CANDIDATE,35.9216912,1.38,11.38,468.0,5161.0,0.829,0.775,,0.585,221.3,kepler
CANDIDATE,22.7783121,1.89,130.87,863.0,6538.0,1.477,1.153,,1.037,155.6,kepler
CONFIRMED,9.8788502,2.64,238.98,1003.0,6477.0,1.148,1.102,,2.951,454.7,kepler
CANDIDATE,37.959659,1.41,12.93,484.0,5573.0,0.827,0.902,,2.793,287.9,kepler
CANDIDATE,33.814176,1.49,28.41,589.0,6122.0,0.996,1.07,,7.69,222.6,kepler
CANDIDATE,16.2957847,2.13,72.62,744.0,6063.0,1.012,1.117,,5.16,409.8,kepler
CANDIDATE,19.2405821,1.19,24.17,565.0,5031.0,0.848,0.801,,4.99,207.4,kepler
CANDIDATE,28.684308,1.35,16.27,512.0,5243.0,0.821,0.761,,4.64,282.3,kepler
CANDIDATE,58.940569,2.48,11.06,465.0,5819.0,0.99,1.049,,4.769,570.3,kepler
FALSE POSITIVE,1.71029474,1.04,610.77,1267.0,5365.0,0.729,0.747,,2.946,158.9,kepler
CONFIRMED,31.8245304,0.8,28.37,589.0,6338.0,0.847,0.918,,4.17,79.0,kepler
CANDIDATE,10.4314847,0.77,56.67,700.0,5361.0,0.774,0.848,,2.09,59.1,kepler
CANDIDATE,47.5571352,1.85,15.58,507.0,5861.0,0.958,0.914,,1.708,339.0,kepler
CONFIRMED,5.34264143,1.72,96.47,799.0,5101.0,0.67,0.699,,2.453,691.3,kepler
CANDIDATE,1.645319649,2.46,666.35,1296.0,5416.0,0.756,0.847,,1.635,1082.0,kepler
FALSE POSITIVE,2.02487934,1.0,643.17,1284.0,5440.0,0.825,0.779,,1.621,145.8,kepler
CANDIDATE,15.3573445,1.42,66.65,729.0,5818.0,0.986,1.032,,1.634,117.1,kepler
CONFIRMED,5.71668787,1.92,196.51,955.0,5638.0,0.883,0.875,,1.97,431.7,kepler
CONFIRMED,51.1658019,1.51,5.96,398.0,4963.0,0.826,0.789,,4.637,259.2,kepler
CANDIDATE,46.245164,2.46,17.15,519.0,5553.0,1.107,0.933,,5.663,492.1,kepler
CANDIDATE,9.7043379,1.19,178.46,932.0,6273.0,1.044,1.099,,3.515,129.0,kepler
CANDIDATE,34.775371,0.67,27.11,582.0,6028.0,1.047,1.149,,2.93,38.8,kepler
CANDIDATE,12.7713826,1.26,123.93,851.0,6273.0,1.044,1.099,,3.347,141.8,kepler
CANDIDATE,1.444486083,1.73,290.01,1051.0,4569.0,0.559,0.553,,1.437,980.7,kepler
CONFIRMED,5.99273265,0.91,245.32,1010.0,5574.0,1.065,0.933,,2.6502,69.8,kepler
CONFIRMED,5.10110666,0.85,304.8,1065.0,5574.0,1.065,0.933,,2.657,65.1,kepler
CANDIDATE,14.2378417,1.1,37.02,629.0,5273.0,0.801,0.861,,4.86,193.0,kepler
CANDIDATE,10.8206034,1.19,145.06,885.0,6032.0,1.06,0.999,,2.848,116.7,kepler
FALSE POSITIVE,4.944927575,19.43,66.56,728.0,4428.0,0.701,0.697,,3.4648,1028.7,kepler
FALSE POSITIVE,7.035518449,24.91,88.6,782.0,5288.0,0.71,0.675,,3.5286,2139.0,kepler
CANDIDATE,37.8404232,1.76,32.14,607.0,6243.0,1.149,1.226,,6.408,232.6,kepler
CANDIDATE,32.0273169,1.14,17.95,525.0,5505.0,0.909,0.955,,5.144,161.7,kepler
CANDIDATE,8.75630628,1.12,219.87,982.0,5839.0,1.227,1.044,,2.852,81.9,kepler
CANDIDATE,9.6183111,0.85,402.64,1142.0,6134.0,1.665,1.173,,4.215,25.0,kepler
FALSE POSITIVE,12.4250319,0.89,266.45,1030.0,6290.0,1.506,1.123,,1.4446,29.5,kepler
CANDIDATE,17.3695112,1.45,28.35,588.0,5119.0,0.834,0.818,,4.012,314.0,kepler
CANDIDATE,17.8693759,0.81,78.58,759.0,6328.0,1.013,1.069,,6.886,63.0,kepler
CANDIDATE,17.236085,1.98,63.85,721.0,5543.0,1.111,0.937,,4.209,330.0,kepler
CANDIDATE,9.6550473,1.45,58.36,705.0,4999.0,0.843,0.8,,2.752,313.1,kepler
FALSE POSITIVE,8.65315602,1.37,40.5,643.0,4746.0,0.696,0.713,,2.627,417.5,kepler
CANDIDATE,12.7143635,2.2,89.81,785.0,5947.0,0.962,1.022,,3.101,524.8,kepler
CANDIDATE,1.93188768,0.57,977.65,1427.0,5896.0,0.914,1.0,,1.087,37.8,kepler
CANDIDATE,7.72966941,2.1,174.28,927.0,5947.0,0.962,1.022,,2.091,426.7,kepler
CONFIRMED,5.1117547,2.81,788.0,1351.0,6432.0,1.345,1.06,,3.281,267.8,kepler
CONFIRMED,9.6310258,2.9,338.33,1094.0,6432.0,1.345,1.06,,5.255,297.2,kepler
FALSE POSITIVE,1.28619671,1.27,1740.01,1646.0,5650.0,0.926,0.77,,1.114,137.2,kepler
CANDIDATE,24.8434837,1.58,35.97,625.0,5670.0,1.022,0.949,,4.8,217.4,kepler
CANDIDATE,4.67250377,1.11,412.73,1149.0,6146.0,0.987,1.006,,4.441,79.6,kepler
FALSE POSITIVE,2.03746414,1.12,1118.26,1474.0,6117.0,0.947,1.025,,2.895,138.8,kepler
CANDIDATE,21.9711574,1.32,41.86,649.0,5763.0,0.997,0.989,,5.012,178.1,kepler
CANDIDATE,7.07394528,0.84,41.43,647.0,4777.0,0.561,0.561,,2.319,228.3,kepler
CANDIDATE,14.516741,1.45,31.8,606.0,4954.0,0.828,0.791,,2.706,227.2,kepler
CANDIDATE,20.5718107,1.34,14.51,498.0,4922.0,0.708,0.795,,3.399,379.0,kepler
CANDIDATE,12.4970599,1.44,117.3,839.0,6174.0,1.021,1.055,,3.877,180.0,kepler
FALSE POSITIVE,7.384681,1.22,236.56,1000.0,6174.0,1.021,1.055,,3.548,142.8,kepler
CONFIRMED,21.0907909,1.88,31.86,606.0,5723.0,0.818,0.857,,4.751,417.6,kepler
CONFIRMED,16.17803,2.25,76.54,754.0,5929.0,1.069,1.079,,5.18,449.0,kepler
FALSE POSITIVE,4.08029328,2.92,280.4,1044.0,5619.0,0.874,0.956,,2.8343,1128.4,kepler
CANDIDATE,6.06330298,1.64,418.4,1153.0,6308.0,1.153,1.09,,3.275,200.7,kepler
FALSE POSITIVE,11.83271013,1.17,66.51,728.0,5639.0,0.859,0.959,,6.152,176.3,kepler
FALSE POSITIVE,32.669962587,1.37,7.96,428.0,4871.0,0.741,0.822,,3.581,365.4,kepler
FALSE POSITIVE,1.27620899,1.46,2769.8,1851.0,6304.0,1.058,1.11,,2.169,186.2,kepler
CONFIRMED,19.672324,4.07,160.98,908.0,6486.0,1.485,1.098,,4.812,649.9,kepler
CONFIRMED,32.657035,3.73,81.91,767.0,6486.0,1.485,1.098,,5.953,620.4,kepler
CANDIDATE,7.3138454,2.73,601.53,1263.0,6486.0,1.485,1.098,,2.273,247.7,kepler
FALSE POSITIVE,6.70995253,1.1,372.31,1120.0,6461.0,1.131,1.162,,2.297,86.0,kepler
FALSE POSITIVE,4.768540307,1.84,246.11,1010.0,5491.0,0.887,0.776,,0.9938,347.6,kepler
CANDIDATE,11.1619384,1.97,337.23,1093.0,6200.0,1.64,1.158,,5.195,124.4,kepler
FALSE POSITIVE,7.73590441,21.3,144.83,884.0,5927.0,0.86,0.944,,4.4389,465.3,kepler
CANDIDATE,28.8672107,1.51,14.0,493.0,5191.0,0.837,0.937,,3.782,347.1,kepler
CANDIDATE,9.13315062,1.48,155.42,900.0,6122.0,0.964,1.041,,2.1557,231.2,kepler
CANDIDATE,57.132855,1.81,6.94,414.0,5157.0,0.904,0.83,,4.958,414.1,kepler
CANDIDATE,28.2251049,1.59,36.13,625.0,6014.0,1.021,1.037,,2.354,201.3,kepler
FALSE POSITIVE,11.4132144,1.03,172.97,925.0,6188.0,1.155,1.038,,2.371,76.4,kepler
CANDIDATE,66.789347,2.07,13.61,490.0,6297.0,1.031,1.084,,4.08,358.5,kepler
CANDIDATE,29.5126153,1.84,49.95,678.0,5746.0,1.351,1.027,,6.314,188.2,kepler
CONFIRMED,12.2064304,5.41,151.44,895.0,5254.0,1.514,0.937,,2.407,1337.2,kepler
CONFIRMED,6.6513189,4.81,340.06,1095.0,5254.0,1.514,0.937,,2.135,1058.4,kepler
CANDIDATE,46.331703,1.39,8.98,441.0,5477.0,0.815,0.907,,4.514,299.9,kepler
CONFIRMED,0.766691517,1.22,1334.22,1541.0,4821.0,0.788,0.765,,1.2638,244.0,kepler
CANDIDATE,7.1931193,1.12,166.3,916.0,5518.0,1.008,0.932,,2.935,125.6,kepler
CANDIDATE,47.7439509,1.74,25.84,575.0,5949.0,1.292,1.14,,2.99,96.9,kepler
CANDIDATE,4.57834367,1.44,499.41,1206.0,5782.0,1.22,1.035,,3.987,140.7,kepler
CANDIDATE,12.654896,1.02,97.41,801.0,5833.0,1.022,0.974,,4.325,100.6,kepler
CANDIDATE,31.8134892,1.18,14.31,496.0,5505.0,0.776,0.848,,1.422,234.2,kepler
CANDIDATE,18.0811429,0.75,39.18,638.0,5693.0,0.856,0.95,,4.44,71.2,kepler
CANDIDATE,13.0327301,1.64,101.4,809.0,6122.0,0.996,1.07,,3.902,242.3,kepler
CANDIDATE,67.8766605,1.92,10.11,455.0,6018.0,0.975,1.058,,2.598,389.2,kepler
CONFIRMED,12.25384348,1.0,50.05,678.0,5413.0,0.82,0.931,,2.373,147.7,kepler
FALSE POSITIVE,6.5583706,39.06,639.83,1283.0,6144.0,1.606,1.14,,3.286,136.0,kepler
FALSE POSITIVE,3.88258905,0.78,426.41,1158.0,5780.0,1.0,1.0,,2.741,57.8,kepler
FALSE POSITIVE,1.039046871,0.48,2348.45,1774.0,5689.0,0.976,0.918,,1.689,24.4,kepler
FALSE POSITIVE,66.713573,0.98,22.47,555.0,6745.0,1.182,1.174,,4.487,63.9,kepler
FALSE POSITIVE,27.6775212,23.04,22.91,558.0,5797.0,0.828,0.916,,2.513,293.9,kepler
FALSE POSITIVE,15.6937855,1.99,76.79,755.0,5868.0,1.037,0.978,,5.149,367.7,kepler
CANDIDATE,5.77451117,1.87,544.74,1232.0,5821.0,1.492,1.088,,3.752,156.3,kepler
FALSE POSITIVE,63.571688,2.14,6.02,399.0,5504.0,0.819,0.918,,6.01,591.0,kepler
FALSE POSITIVE,10.42360821,1.67,16.64,515.0,4260.0,0.58,0.565,,5.404,878.3,kepler
CANDIDATE,10.1384691,0.74,64.55,723.0,5483.0,0.779,0.865,,4.026,92.8,kepler
CANDIDATE,8.6040858,0.94,189.96,947.0,6250.0,0.986,1.052,,3.01,87.6,kepler
FALSE POSITIVE,26.2402438,1.16,27.36,583.0,5649.0,0.875,0.787,,3.024,174.0,kepler
FALSE POSITIVE,10.738427243,6.96,394.4,1137.0,6180.0,1.686,1.053,,2.3544,1684.2,kepler
CANDIDATE,65.415183,1.31,1.79,295.0,4348.0,0.646,0.636,,4.224,417.1,kepler
FALSE POSITIVE,1.428766771,1.01,2157.42,1737.0,6197.0,1.035,1.096,,3.9753,92.2,kepler
FALSE POSITIVE,14.5567427,1.38,89.02,783.0,6153.0,0.993,1.065,,1.421,185.1,kepler
FALSE POSITIVE,23.3924063,0.84,57.23,701.0,6221.0,1.05,1.008,,3.416,62.3,kepler
CANDIDATE,2.15888911,0.72,384.49,1130.0,5269.0,0.713,0.79,,1.791,102.4,kepler
CANDIDATE,17.5806026,1.87,104.96,816.0,5839.0,1.358,1.063,,4.17,138.8,kepler
CANDIDATE,2.71772323,0.72,375.05,1123.0,5135.0,0.874,0.812,,3.22,70.3,kepler
FALSE POSITIVE,3.04459739,0.62,317.36,1076.0,5525.0,0.753,0.843,,7.638,66.1,kepler
FALSE POSITIVE,41.81145,1.4,12.88,483.0,5593.0,0.812,0.723,,2.208,302.0,kepler
CANDIDATE,11.8187288,2.09,168.38,919.0,5803.0,1.328,1.046,,4.017,249.0,kepler
CANDIDATE,5.78901936,0.78,122.75,849.0,5289.0,0.748,0.717,,3.102,110.3,kepler
FALSE POSITIVE,0.968065631,0.68,1157.58,1487.0,5367.0,0.687,0.757,,1.772,92.5,kepler
FALSE POSITIVE,0.824181335,18.2,3155.32,1912.0,5977.0,0.883,0.929,,2.4864,224.7,kepler
FALSE POSITIVE,2.45261841,0.69,355.92,1108.0,5216.0,0.751,0.755,,1.9,85.5,kepler
CANDIDATE,6.33342309,7.62,36.11,625.0,4352.0,0.613,0.64,,3.46,123.3,kepler
CANDIDATE,5.522479,0.76,650.66,1288.0,6532.0,1.247,1.056,,2.666,33.1,kepler
CANDIDATE,9.4588054,1.78,187.04,943.0,6247.0,1.066,1.122,,3.66,270.0,kepler
FALSE POSITIVE,25.9534494,2.06,22.3,554.0,5591.0,0.86,0.977,,6.001,528.9,kepler
FALSE POSITIVE,3.49550335,0.66,322.8,1081.0,5582.0,0.85,0.937,,3.799,60.9,kepler
CANDIDATE,71.008017,1.11,7.27,419.0,5847.0,0.849,0.882,,5.395,170.2,kepler
CANDIDATE,2.90805147,0.97,523.63,1220.0,5889.0,0.869,0.961,,2.812,103.1,kepler
CANDIDATE,2.56271232,0.48,443.49,1171.0,5190.0,0.899,0.823,,2.163,29.4,kepler
CANDIDATE,15.08186,0.98,78.11,758.0,5794.0,1.012,0.89,,4.004,81.6,kepler
CANDIDATE,2.44693823,0.56,855.53,1379.0,5821.0,1.033,1.022,,0.954,26.4,kepler
CANDIDATE,13.05609,1.3,103.85,814.0,6078.0,0.994,0.978,,3.498,170.8,kepler
FALSE POSITIVE,14.6494599,1.0,25.65,574.0,5017.0,0.688,0.663,,2.883,221.0,kepler
CANDIDATE,3.64049242,0.61,393.32,1136.0,5745.0,0.936,1.017,,1.194,42.1,kepler
FALSE POSITIVE,8.5412411,1.4,81.55,767.0,5602.0,0.732,0.832,,3.654,298.8,kepler
CANDIDATE,6.96197304,0.97,86.68,778.0,5008.0,0.814,0.775,,2.806,151.3,kepler
CANDIDATE,7.8935324,0.78,289.79,1052.0,6306.0,1.109,0.991,,3.444,47.6,kepler
CANDIDATE,36.0484798,1.24,24.28,566.0,5602.0,1.1,0.944,,5.763,127.6,kepler
CANDIDATE,4.2742605,1.88,730.69,1326.0,6477.0,1.148,1.102,,2.687,263.8,kepler
FALSE POSITIVE,0.905678252,0.78,3074.42,1901.0,6075.0,0.909,0.957,,1.249,70.4,kepler
FALSE POSITIVE,0.905672916,0.76,1096.04,1468.0,4949.0,0.741,0.715,,1.0,110.4,kepler
CANDIDATE,1.400903699,1.16,2284.73,1764.0,6375.0,0.975,1.033,,0.883,136.5,kepler
FALSE POSITIVE,3.31976683,0.7,626.66,1276.0,6100.0,0.94,0.883,,4.523,48.0,kepler
CANDIDATE,13.4450174,1.08,31.92,606.0,5003.0,0.759,0.75,,2.118,196.2,kepler
CANDIDATE,26.1556767,1.28,14.92,501.0,5204.0,0.76,0.787,,1.542,295.0,kepler
CANDIDATE,4.60687717,1.14,132.78,865.0,5110.0,0.711,0.704,,2.295,258.7,kepler
CANDIDATE,8.3613732,0.79,93.31,793.0,5470.0,0.777,0.71,,3.649,104.7,kepler
CANDIDATE,10.5113779,0.72,289.46,1052.0,6575.0,1.305,1.182,,4.74,29.9,kepler
CANDIDATE,1.58487898,0.37,187.91,943.0,4201.0,0.566,0.552,,1.791,42.9,kepler
CANDIDATE,20.9525604,1.19,14.2,495.0,4885.0,0.72,0.773,,3.986,232.9,kepler
FALSE POSITIVE,0.691561191,5.91,1074.31,1460.0,4892.0,0.586,0.583,,5.23,1901.0,kepler
CANDIDATE,5.704593,0.95,154.92,900.0,5523.0,0.832,0.933,,1.149,129.9,kepler
CANDIDATE,1.36752316,0.82,1899.59,1684.0,5836.0,1.048,1.044,,1.208,61.0,kepler
CANDIDATE,1.9997244,0.84,870.41,1385.0,5838.0,0.897,0.992,,1.976,85.1,kepler
FALSE POSITIVE,9.31392071,1.25,144.19,884.0,6032.0,0.973,1.055,,0.971,163.7,kepler
CANDIDATE,14.137062,1.37,24.62,568.0,4861.0,0.709,0.689,,2.264,393.0,kepler
CANDIDATE,4.78113942,1.14,386.46,1130.0,5683.0,1.115,0.959,,2.733,105.8,kepler
CANDIDATE,7.18864064,1.3,223.87,987.0,5683.0,1.115,0.959,,2.364,133.5,kepler
FALSE POSITIVE,8.6532378,0.96,93.75,793.0,5561.0,0.854,0.968,,2.974,126.0,kepler
CANDIDATE,27.122801,1.46,29.38,594.0,5878.0,0.945,1.058,,5.255,234.7,kepler
FALSE POSITIVE,2.500560859,0.48,1149.55,1486.0,6305.0,1.052,1.06,,7.5902,20.4,kepler
FALSE POSITIVE,0.99519559,0.29,1642.44,1624.0,5506.0,0.782,0.725,,2.293,13.7,kepler
CANDIDATE,7.1356633,1.38,75.39,751.0,4926.0,0.793,0.763,,1.789,255.5,kepler
CANDIDATE,14.5909249,0.93,35.34,622.0,5214.0,0.766,0.72,,1.591,146.9,kepler
CANDIDATE,11.8496351,1.31,97.71,802.0,6032.0,0.929,1.014,,3.319,183.8,kepler
FALSE POSITIVE,4.43529675,1.15,261.33,1026.0,5659.0,0.842,0.839,,2.117,181.9,kepler
FALSE POSITIVE,0.88512187,1.05,1797.86,1659.0,5392.0,0.819,0.814,,3.349,136.0,kepler
CANDIDATE,6.853888,1.74,33.32,613.0,4199.0,0.684,0.694,,2.561,653.8,kepler
FALSE POSITIVE,2.51690133,0.97,986.6,1430.0,5403.0,1.284,0.955,,2.521,59.6,kepler
CANDIDATE,7.34672485,0.97,89.33,784.0,5271.0,0.821,0.93,,2.136,143.0,kepler
FALSE POSITIVE,0.93371313,0.69,1724.34,1642.0,5436.0,0.869,0.973,,2.971,66.0,kepler
FALSE POSITIVE,0.93373716,1.14,1811.1,1666.0,5390.0,0.852,0.798,,5.015,144.9,kepler
FALSE POSITIVE,2.16146908,0.95,1155.45,1487.0,6047.0,1.013,0.988,,3.643,84.8,kepler
CANDIDATE,6.933574,1.3,111.53,829.0,5510.0,0.793,0.888,,2.43,276.7,kepler
CANDIDATE,0.673141323,1.29,2675.15,1834.0,5461.0,0.858,0.957,,0.921,229.5,kepler
CANDIDATE,13.8911152,1.12,48.8,674.0,5472.0,0.79,0.718,,5.062,204.9,kepler
CANDIDATE,6.76890076,1.24,253.3,1017.0,5737.0,1.125,0.979,,3.616,123.1,kepler
CANDIDATE,28.2682167,1.22,18.12,526.0,5496.0,0.838,0.939,,1.355,197.0,kepler
FALSE POSITIVE,1.574063832,28.63,1622.84,1619.0,5951.0,0.962,0.869,,5.6357,1118.1,kepler
FALSE POSITIVE,2.51989935,1.04,519.13,1217.0,5646.0,0.841,0.914,,1.55,147.2,kepler
FALSE POSITIVE,0.733726452,0.86,2891.64,1867.0,5855.0,0.797,0.885,,2.309,114.6,kepler
CANDIDATE,3.62657392,0.79,250.0,1014.0,5416.0,0.8,0.89,,1.791,98.5,kepler
CANDIDATE,8.7998722,1.09,26.18,577.0,4298.0,0.675,0.668,,1.153,270.3,kepler
CANDIDATE,6.87778029,1.19,289.51,1052.0,6274.0,1.062,1.115,,3.199,124.0,kepler
FALSE POSITIVE,0.772803664,1.11,826.03,1365.0,4535.0,0.668,0.659,,1.368,290.2,kepler
FALSE POSITIVE,3.71186243,0.95,922.9,1406.0,6302.0,1.258,1.15,,1.032,53.9,kepler
CONFIRMED,10.692115,2.71,244.47,1008.0,6474.0,1.242,1.148,,4.657,408.4,kepler
CANDIDATE,8.50207749,0.75,50.14,679.0,4889.0,0.715,0.693,,3.057,117.3,kepler
FALSE POSITIVE,0.933759404,0.99,2289.8,1763.0,5766.0,0.866,0.895,,3.491,114.9,kepler
CANDIDATE,1.322475635,14.03,342.59,1097.0,4668.0,0.548,0.548,,5.307,997.3,kepler
FALSE POSITIVE,0.691823991,1.23,2938.32,1878.0,5226.0,0.962,0.857,,5.965,165.9,kepler
FALSE POSITIVE,3.98855869,2.4,1036.21,1447.0,5791.0,1.646,1.127,,1.467,214.1,kepler
FALSE POSITIVE,3.31587688,1.27,342.77,1097.0,5385.0,0.875,0.835,,3.152,185.6,kepler
CANDIDATE,18.1772927,1.5,69.62,737.0,6158.0,1.026,1.092,,4.703,213.1,kepler
FALSE POSITIVE,0.792023257,0.81,678.05,1300.0,4447.0,0.625,0.611,,3.2604,176.6,kepler
FALSE POSITIVE,1.7317958,1.19,2628.3,1825.0,5691.0,1.508,1.032,,2.924,60.6,kepler
FALSE POSITIVE,8.65298599,1.36,68.48,734.0,5210.0,0.749,0.707,,1.549,313.8,kepler
FALSE POSITIVE,1.0429419,2.49,2448.03,1795.0,5780.0,1.0,1.0,,7.22,412.0,kepler
CANDIDATE,14.7639145,0.93,37.74,632.0,5541.0,0.733,0.82,,3.14,162.5,kepler
FALSE POSITIVE,1.872620976,31.43,1362.23,1550.0,6031.0,1.004,0.983,,1.7626,1530.6,kepler
CANDIDATE,1.118510435,0.75,1898.51,1684.0,5918.0,0.865,0.956,,1.111,72.7,kepler
FALSE POSITIVE,40.879068,3.35,19.12,533.0,6072.0,0.923,1.005,,6.562,499.2,kepler
FALSE POSITIVE,0.566802325,1.4,3012.0,1889.0,5233.0,0.824,0.764,,1.842,288.4,kepler
FALSE POSITIVE,2.00383703,0.67,1256.78,1518.0,6045.0,1.028,1.055,,3.473,42.3,kepler
FALSE POSITIVE,1.72933255,0.69,2196.53,1745.0,5921.0,1.211,0.888,,3.631,29.7,kepler
CANDIDATE,2.54031121,1.2,611.31,1268.0,5778.0,0.911,1.028,,1.83,173.3,kepler
FALSE POSITIVE,2.17814186,0.92,447.79,1174.0,5101.0,0.84,0.824,,1.988,127.7,kepler
CANDIDATE,5.89773974,1.0,414.11,1150.0,6300.0,1.126,1.082,,2.243,77.9,kepler
CANDIDATE,1.74145041,1.46,547.5,1234.0,5238.0,0.764,0.854,,1.712,370.6,kepler
CANDIDATE,17.9908273,1.88,20.29,541.0,4918.0,0.752,0.727,,1.436,660.0,kepler
FALSE POSITIVE,2.03742712,0.9,2550.21,1812.0,6356.0,1.358,1.101,,3.939,36.0,kepler
FALSE POSITIVE,3.55027051,1.15,272.61,1036.0,5497.0,0.8,0.896,,1.879,212.7,kepler
CANDIDATE,5.70509519,1.58,189.8,947.0,5455.0,0.927,0.88,,1.58,283.6,kepler
FALSE POSITIVE,42.9261364,1.84,13.65,490.0,5628.0,0.953,1.054,,2.578,378.4,kepler
FALSE POSITIVE,1.89129338,0.42,416.87,1152.0,4986.0,0.733,0.709,,5.677,33.8,kepler
FALSE POSITIVE,1.89134201,0.92,729.42,1325.0,5658.0,0.815,0.895,,4.674,128.9,kepler
FALSE POSITIVE,2.24294107,0.75,1763.55,1654.0,6082.0,1.184,0.802,,2.532,39.4,kepler
CANDIDATE,2.28494301,1.0,458.39,1180.0,5396.0,0.789,0.845,,1.01,161.8,kepler
FALSE POSITIVE,0.604755462,1.29,1534.24,1598.0,4842.0,0.726,0.815,,1.3741,334.5,kepler
FALSE POSITIVE,0.566809491,0.55,1790.3,1656.0,4987.0,0.654,0.637,,3.156,69.5,kepler
FALSE POSITIVE,0.566797404,0.64,2993.84,1890.0,5313.0,0.784,0.727,,4.109,69.4,kepler
